,latitude,longitude,code,mwra,p.android.packageinstaller,p.system,p.android.externalstorage,p.android.documentsui,p.android.gm,p.android.settings,p.android.chrome,p.olauncher,p.inputmethod.latin,p.android.gms,p.android.defcontainer,p.android.vending,p.dogalize,p.simulator,p.google,p.process.gapps,p.katana,p.gms.persistent,p.notifier,p.browser.provider,c.katana,c.dogalize,c.android.gm,c.android.chrome,c.android.youtube,c.UCMobile.intl,c.updateassist,c.UCMobile.x86,c.android.vending,c.raider,continent,day,hour,minute
2724,49.144482,15.006139,CZ,1.0,6.30191,10.07993,9.8024,14.59928,11.01963,6.87852,13.58725,0.17767,10.95047,37.55617,34.3231,46.73506,1.15512,31.90798,38.63957,56.41302,43.37321,4.05376,82.54898,70.7159,13.72937,9.74129,11.0726,10.42872,7.56218,50.68933,73.9858,53.3029,4.14605,49.52772,3,7,7,24
1067,18.42745,-67.15407,PR,0.0,7.05124,10.67254,13.06797,11.76327,12.89472,12.59319,10.31641,0.24437,45.61201,48.11708,89.75211,33.66106,17.39708,36.86826,57.0502,47.09985,70.32693,56.75108,83.04467,28.50499,14.04871,11.53632,8.21199,15.31731,13.86013,78.78951,34.36069,59.42347,84.81959,70.25517,2,6,3,47
12463,51.24197,4.82313,BE,1.0,6.67235,10.92625,12.81443,10.43,9.30375,13.04298,9.43418,0.2119,78.95698,46.92507,27.47979,57.4126,84.74134,74.19517,94.91636,11.75409,57.00073,23.22259,80.28374,4.76277,13.90634,10.09684,6.06187,12.376,11.61759,46.21511,48.13264,72.71204,78.27516,27.67336,3,14,1,43
7433,65.84811,24.14662,FI,1.0,10.83102,6.68478,10.13174,9.85715,10.84659,8.21275,10.60876,0.77758,66.01768,75.71703,39.75012,89.75185,3.08264,79.03165,72.5767,45.01243,89.18925,60.30432,76.70109,57.73051,15.20612,10.2233,13.11732,12.77017,11.71079,43.55985,48.23754,59.21913,61.38534,29.88295,3,10,13,53
11277,-11.94306,-76.70944,PE,1.0,5.50365,8.86896,12.01102,9.87663,11.24402,14.8178,11.62665,0.04769,53.89773,59.38355,38.92016,77.62917,87.26205,33.92763,31.54134,43.24909,50.59174,35.14874,99.23085,11.91883,12.4132,8.68816,11.13606,7.00913,9.2905,66.09331,47.22598,42.80563,55.22353,92.25849,2,13,5,57
11012,-15.21194,-75.11028,PE,0.0,11.5072,7.47401,10.26731,7.98114,11.01214,6.3901,9.72375,0.01775,54.23058,38.92986,50.86969,43.36074,29.07294,13.99575,62.2881,57.02797,31.83541,72.32773,2.32114,1.36247,11.42677,10.39959,12.62504,11.74795,13.00629,59.11501,52.78505,60.51954,97.10327,83.89347,2,13,1,32
2602,40.68066,-73.47429,US,0.0,11.16646,12.09169,13.68517,10.03835,10.94901,13.94333,9.65283,0.50225,55.667,43.77814,51.60207,9.12314,42.17009,34.66799,66.25062,38.85517,56.65628,78.89549,7.92506,33.94688,14.76896,9.66066,12.65591,14.48691,12.4038,68.69551,58.87433,35.84652,56.75187,87.44686,2,7,5,22
7391,41.92361,20.91361,MK,0.0,10.00039,9.31816,14.12625,11.52585,12.59309,9.47027,11.56581,0.01972,38.12392,42.88169,86.1388,1.75228,92.52467,3.56652,68.26242,54.81245,47.19235,45.71979,34.25583,64.09818,11.53166,11.96196,7.17052,16.5948,15.26026,45.599,88.4353,45.93302,63.95436,74.40462,3,10,13,11
10476,33.41012,-91.06177,US,1.0,11.96668,5.80661,8.60795,10.7285,10.64583,8.7457,12.84389,0.02587,55.62033,51.87522,77.94784,46.47296,83.73973,98.66873,94.95824,46.64023,99.79193,1.34548,2.97555,63.61683,11.80479,9.68614,12.76495,12.06473,13.60603,83.61539,58.61058,37.2651,30.03641,63.17955,2,12,16,36
10256,44.92801,4.8951,FR,1.0,9.7259,9.17833,11.55482,11.07271,7.60478,13.81585,15.43518,0.01427,36.44377,31.56986,63.39744,78.11325,29.16577,93.53583,7.91049,56.72156,90.54073,58.30833,48.12909,33.27749,11.19298,8.96004,12.03784,12.60682,8.00158,51.92959,56.11632,69.68149,17.38569,16.61572,3,12,12,56
10807,36.20389,127.08472,KR,0.0,9.3465,12.55681,12.49633,8.29144,10.66278,11.35445,9.4279,1.11283,26.52009,37.23069,39.64708,75.55454,89.25524,79.44592,66.08084,49.70557,94.18641,87.76173,90.30373,33.77365,15.56458,10.89296,12.30594,11.30646,11.92457,69.41157,58.57254,52.06915,82.63041,82.56318,1,12,22,7
136,37.73604,-120.93549,US,1.0,11.71985,8.80982,10.86324,10.00207,14.1782,7.02108,8.67099,0.08814,42.09793,53.69961,97.93545,79.91635,14.67566,71.35023,86.19909,96.41712,57.39974,62.20755,59.2362,42.66841,13.02832,8.11696,12.20546,12.43072,12.49043,52.6209,43.11696,56.0457,75.25659,26.92638,2,5,12,16
8948,13.65805,102.56365,KH,1.0,10.132,8.993,13.29362,12.75426,9.00008,12.23629,8.53533,0.35925,44.53727,50.82203,85.18166,2.13325,75.34244,30.88056,42.30939,52.49366,65.01991,34.74046,51.79894,43.46208,14.43397,12.91249,9.99642,12.8871,13.62504,53.2467,33.92012,47.97506,91.19257,13.33476,1,11,15,8
7493,41.94175,123.50266,CN,0.0,5.8613,6.58344,15.61584,9.6671,7.87405,14.78888,11.74779,0.0049,58.38393,46.822,82.13497,7.37916,99.47965,97.60226,54.33215,5.2417,66.64592,54.39362,0.57553,13.86023,10.13906,12.60693,11.57621,12.02033,11.46444,62.59827,49.03951,71.0954,49.31137,52.56429,1,10,14,53
10090,10.58806,77.24779,IN,1.0,11.18068,9.92555,10.92053,11.78289,12.75583,7.36071,14.95816,0.10773,50.13621,45.68679,51.72849,80.32538,35.96704,23.22182,92.206,57.50423,37.41663,89.5981,31.00245,61.38931,13.23086,9.61451,13.32289,11.93872,7.81243,63.27642,56.8417,50.78645,64.33548,27.95935,1,12,10,10
7107,47.48444,36.25361,UA,0.0,11.47377,15.06883,14.60649,4.56635,6.86095,11.53721,8.57062,0.01059,54.53136,37.59596,72.14024,72.93968,21.41699,47.08728,67.04236,47.68448,95.2072,66.12611,28.02163,44.84601,10.90902,11.38627,13.88733,12.9696,14.3247,63.4603,67.40923,50.55296,85.78354,47.14017,3,10,8,27
3079,8.48714,-13.2356,SL,1.0,7.14699,7.98597,7.07355,14.60721,15.80537,7.80485,13.08651,0.41327,33.55474,63.67507,31.47165,83.44862,26.77116,69.05932,54.30777,69.78304,29.62541,7.66175,98.29766,13.45677,14.57385,8.47335,13.39965,8.75039,10.16265,49.89319,61.70931,61.43229,62.24964,18.16071,4,7,13,19
8837,48.35693,10.98461,DE,1.0,12.01001,7.58712,10.53772,8.94604,8.82264,10.02781,10.54158,0.15643,33.1285,42.45076,29.692,75.94538,2.57971,76.37887,67.57796,78.75563,51.94106,24.861,28.2275,29.31239,13.60185,14.79666,11.20948,13.89623,12.35051,85.41557,50.90394,63.34324,31.79653,86.24198,3,11,13,17
2252,11.93381,79.82979,IN,0.0,12.12471,10.96425,11.0323,11.84918,6.62798,14.01431,6.56991,0.1093,68.62516,45.6948,86.06077,29.79242,70.91858,55.15597,7.40919,26.4665,36.50187,1.44576,5.0103,70.13337,13.24207,6.66891,13.66248,15.18068,10.68004,64.67127,52.1289,42.89985,93.76385,0.47441,1,6,23,32
8980,-7.73379,113.69785,ID,1.0,10.91509,7.5343,6.18333,16.39375,14.7555,5.7529,15.11957,0.26083,43.68337,50.53641,24.58409,5.88378,9.35494,12.41345,19.97001,94.04118,46.30285,3.07918,15.40455,16.57874,14.11358,6.94605,15.33639,11.57109,10.71278,46.63684,45.2048,53.49503,71.27452,69.87714,1,11,15,40
680,13.51825,99.95469,TH,1.0,15.05135,9.33377,8.62672,4.02449,10.80406,10.83767,17.12019,0.30957,56.67186,58.48412,63.87848,11.45628,80.89988,39.10089,80.13899,9.77801,82.14906,29.60864,35.35241,21.54154,14.28509,15.06327,11.7483,12.22973,13.95959,69.73294,57.33323,66.65853,78.74566,49.6592,1,5,21,20
1773,6.03333,37.55,ET,0.0,9.98667,13.38872,12.26826,8.1934,8.56125,11.13939,7.98729,0.04198,38.43619,54.53863,52.48571,24.58793,53.69268,4.18929,71.80769,82.96127,13.89494,91.4604,73.86556,34.2893,12.28357,10.39623,11.40613,11.98972,11.43682,41.4143,54.79915,82.96672,84.09167,86.57771,4,6,15,33
10693,-7.0981,109.3243,ID,1.0,8.8145,9.95981,11.47286,12.45764,12.08814,11.51875,10.2291,1.94244,45.62751,34.35542,90.41954,4.49905,26.55135,35.39337,62.41086,60.77785,95.81178,95.89649,22.67731,29.52042,16.12159,9.1943,13.40903,8.44784,8.91181,43.85743,64.32416,23.21607,49.38228,67.8279,1,12,20,13
12226,-6.25,38.66667,TZ,0.0,9.36449,12.96461,13.8917,9.30587,7.43794,12.86548,9.39266,0.08542,36.28482,32.92716,1.45948,79.0036,42.88388,81.05367,36.36395,27.2169,38.8263,93.41316,3.00127,92.2421,12.99685,8.29015,15.56199,12.74092,13.52899,43.95839,35.46562,48.90905,64.58448,85.69339,4,13,21,46
12157,-5.41667,38.01667,TZ,1.0,14.4936,7.17158,9.43676,7.77271,11.09895,7.90556,11.88681,0.02178,52.99955,43.98454,56.69223,59.67436,95.84362,68.85126,22.39269,43.92461,7.77476,76.55561,42.08386,75.01309,11.62346,10.91344,10.68015,12.20578,14.42276,71.91489,55.30481,42.2534,46.47094,64.59555,4,13,20,37
9803,16.455,120.5875,PH,1.0,10.82405,8.88939,9.67129,9.91582,13.49339,7.80158,9.44405,0.13386,73.74072,40.62875,39.67055,53.45187,35.76152,21.88867,53.94154,90.05161,68.85912,1.52142,55.56043,58.52806,13.44708,10.58175,11.91826,13.05853,11.67204,53.28932,64.90099,40.18073,15.68912,82.46813,1,12,5,23
13639,46.7055,38.2739,RU,1.0,14.34604,7.89502,8.25666,12.04013,14.13838,8.89091,12.48017,0.05292,55.15308,46.72651,67.14185,88.59278,29.92573,40.20683,29.66264,27.08135,10.55153,76.84289,1.89003,27.62026,12.51608,10.26308,15.4692,8.89811,7.9129,54.83604,61.33889,58.65532,22.74186,54.59368,3,14,21,19
9347,42.64685,-5.55835,ES,1.0,11.3054,10.38492,10.47143,6.76365,8.30241,8.07533,8.20681,0.0077,45.27425,50.22355,46.73044,8.8098,29.00293,58.29768,61.58243,8.81986,44.76565,60.95884,4.61205,45.6951,10.57995,15.15317,11.06604,14.7689,12.67089,65.71558,44.32311,68.00119,2.08155,18.5831,3,11,21,47
8625,23.15678,-81.24441,CU,1.0,14.4692,7.45888,9.48312,8.24726,12.30192,8.55528,10.38547,0.12061,37.65522,54.65098,70.20885,88.01266,98.81118,12.39301,64.76122,57.13215,80.92295,32.1874,99.81719,80.42904,13.34054,14.88276,13.63057,13.11085,15.01192,59.90582,55.54147,66.60871,6.13298,51.20679,2,11,9,45
14557,52.59319,13.32127,DE,0.0,12.08651,13.87483,13.51238,10.64631,12.88619,13.15392,10.06322,0.01489,61.17097,64.86648,22.11094,76.62956,68.44203,33.26698,49.32469,58.81688,28.12328,99.01186,40.47927,52.67794,11.25292,12.62162,9.60563,13.57584,14.63261,60.52066,52.39702,56.8485,31.78753,74.01424,3,15,12,37
3491,33.35283,-111.78903,US,0.0,9.0138,10.16219,12.3065,17.06841,9.45197,11.50398,10.76587,0.18008,33.48426,56.57712,81.01413,29.60988,20.21294,86.56252,64.03447,65.08939,63.15485,92.1992,43.70153,96.77791,13.74373,13.19354,9.90202,12.23306,15.53664,58.82645,74.5413,14.14785,51.46608,18.51277,2,7,20,11
2248,30.5427,-97.54667,US,1.0,11.39475,9.57126,8.7264,9.76398,13.42553,8.36918,7.60898,0.06906,32.48749,59.89903,33.64532,9.85939,78.55501,40.20985,68.01474,90.29451,57.7036,44.46302,48.94835,12.12792,12.78244,11.22081,15.29895,11.22564,11.76815,60.43197,46.79254,51.55402,99.45181,50.8145,2,6,23,28
9698,59.33333,18.28333,SE,1.0,14.09726,10.77218,9.51779,5.57325,13.78591,7.81667,7.45637,0.03364,32.63268,76.35546,34.65681,92.76928,0.65759,18.70507,88.91164,30.07239,28.20815,59.07183,15.91405,37.4436,12.06235,15.92327,15.45716,13.95989,14.59635,32.3642,57.16408,48.3053,76.13782,51.03065,3,12,3,38
2539,26.68451,-80.66756,US,1.0,12.65475,6.17359,12.23853,5.49499,6.37347,5.73139,10.86533,0.14203,51.83071,48.38948,37.73403,82.86705,20.9437,25.33325,18.77216,59.15377,73.60533,86.76231,80.91669,90.10063,13.5054,11.88215,14.87704,10.30903,13.58577,64.49481,56.15335,46.47638,26.65639,37.49287,2,7,4,19
2009,13.8196,100.04427,TH,0.0,7.88351,5.85466,10.26308,18.56545,9.40317,10.7319,4.22125,10.45516,44.57566,66.68628,55.06275,77.79189,99.8987,34.03378,11.22492,72.13467,61.03617,68.12654,86.19042,24.9334,17.80491,15.29423,7.53431,12.60666,14.70422,58.90043,37.40231,55.27517,81.73423,30.02609,1,6,19,29
1901,33.42585,-6.00137,MA,1.0,11.71937,11.41162,10.64824,9.15445,13.53004,10.34168,6.88511,1.0636,70.9627,31.23762,49.87611,7.99623,75.34675,73.76677,54.22497,68.74721,88.52774,36.06267,32.86802,45.875,15.51963,12.08596,14.00003,12.08236,10.44977,64.14829,76.47649,50.04321,99.659,75.21359,4,6,17,41
5616,20.88098,75.11937,IN,1.0,10.05482,10.94578,7.50924,14.06726,11.67651,6.52661,10.00761,0.43509,29.8143,31.79931,45.75772,90.80454,65.3723,77.85634,95.39235,24.27866,84.73897,81.13697,66.03556,74.23179,14.62542,11.80358,13.13965,10.03971,7.70244,57.38542,49.46879,42.03769,23.13622,88.80768,1,9,7,36
4213,59.33333,18.28333,SE,0.0,9.13143,12.26661,15.23209,7.30552,5.55284,13.09362,8.52943,0.08942,81.87646,57.76184,16.00327,23.6983,66.29934,7.50497,44.39867,77.87201,51.26258,45.93776,91.567,77.99151,13.0409,6.84127,13.76161,14.42282,11.77984,76.09919,60.22874,49.92102,58.29171,18.40402,3,8,8,13
8797,10.66668,-61.51889,TT,1.0,14.60651,10.52325,9.15981,7.22195,15.59367,9.62573,8.69553,0.24272,62.28105,63.64352,78.98347,25.83863,43.42405,56.42728,28.63828,96.56694,68.66794,89.25374,32.43922,75.48896,14.04193,17.44795,13.20534,14.71484,13.98614,60.90155,27.20711,37.91091,53.25747,65.49948,2,11,12,37
4631,0.46005,34.11169,KE,0.0,7.67539,9.47118,13.4451,12.05632,8.87389,12.44103,9.90161,25.99293,41.23812,70.11144,19.63978,16.39045,18.49503,24.22548,43.78063,6.7078,11.55193,64.54606,0.0751,45.75378,18.71563,13.447,10.4278,10.08569,16.88363,75.02473,38.32106,32.96226,65.51057,0.96879,4,8,15,11
1980,35.06544,1.04945,DZ,1.0,10.11455,10.0273,12.28818,8.16141,7.87262,8.10347,5.89513,0.13766,49.1052,26.66828,19.97108,99.87509,87.51616,62.66258,55.2352,52.49546,85.26116,68.3641,44.57862,77.32198,13.47428,13.70472,14.24212,11.40497,10.65878,35.17634,42.33708,60.22421,80.17015,61.29104,4,6,19,0
10048,53.16167,6.76111,NL,1.0,10.08937,8.36351,5.11457,15.60002,11.73601,8.86948,16.79576,0.00063,57.73641,37.4509,52.47055,33.68951,24.29246,48.30287,12.68314,64.61234,74.1127,33.68615,56.23693,8.95312,7.78972,11.45035,12.01072,10.04355,6.02089,59.36396,45.73869,46.05665,60.77236,4.35373,3,12,9,28
2299,53.46506,-1.47217,GB,0.0,8.87555,12.62156,12.48716,10.89654,13.36809,10.18125,11.77739,0.00813,50.10339,63.13591,39.00335,18.61533,77.49706,43.9929,98.16959,17.03435,80.60955,89.02976,30.87117,47.93203,10.6372,10.72772,6.36668,17.86985,12.25374,78.14829,64.82983,68.60548,47.39879,86.1933,3,7,0,19
48,43.1122,12.38878,IT,1.0,11.83894,7.36334,9.58716,11.8537,13.77191,10.29921,12.18588,0.7865,43.24356,52.46686,55.56953,94.60072,87.99739,87.05801,96.02413,65.48467,44.45939,89.42408,70.39889,55.21457,15.21749,12.33989,13.47687,12.5316,12.70338,74.63284,56.86681,51.78104,61.97213,58.99391,3,5,10,48
5492,55.75556,60.70278,RU,1.0,11.83395,12.5602,9.67012,8.91121,12.83367,10.50566,7.17288,0.0076,41.14287,43.79854,39.06939,14.56304,29.75871,39.76004,41.06855,3.14999,2.58016,30.38734,45.76789,9.76688,10.54533,10.86191,9.49028,12.09203,10.54101,44.04458,34.23196,42.93967,61.02951,29.33707,1,9,5,32
8209,36.76639,3.47717,DZ,0.0,9.52456,13.84664,11.3484,12.25129,12.21338,13.01972,10.44072,0.02479,31.02041,57.70225,19.41401,66.70097,96.9337,63.4987,23.17719,29.97767,86.97877,79.83332,65.26168,79.16671,11.74944,10.32416,11.17501,12.57079,14.33332,70.19547,53.17167,42.37432,92.18979,94.49667,4,11,2,49
6806,37.08819,-8.2503,PT,1.0,9.78999,12.7088,11.72438,12.58761,14.18705,9.54457,6.14109,4.81579,37.43673,56.61876,9.73962,49.18217,23.0771,14.0484,26.98296,43.04582,30.54852,11.24486,7.39879,30.05885,17.02971,15.62492,10.81348,15.91074,14.97101,50.36647,43.20921,50.42082,73.61834,21.39061,3,10,3,26
9683,35.64889,117.27583,CN,0.0,7.72213,7.62933,13.42261,14.00167,8.32005,12.08282,8.95964,0.06836,76.99825,40.62773,56.81435,85.15377,51.59421,46.36948,35.30731,78.23304,6.82608,67.52793,66.11245,9.52453,12.77311,13.43904,11.19547,12.79177,12.62556,62.81316,59.84432,18.96566,0.7047,83.06838,1,12,3,23
8477,45.40008,-73.58248,CA,1.0,9.99678,13.44369,10.51594,12.9542,11.81947,4.37405,11.24643,0.00397,42.76069,52.84009,55.29421,71.37633,37.73399,92.50636,9.96084,2.12839,24.11339,14.02676,7.34615,88.98683,9.89117,11.14441,11.18564,8.0254,4.71162,65.98936,47.54994,67.3412,3.76892,94.12159,2,11,7,17
2066,37.49223,15.07041,IT,0.0,6.89875,11.71505,12.60603,7.9501,7.83702,11.92743,8.84602,0.21326,58.78107,30.1523,62.41678,16.03804,67.71554,94.86357,28.05937,62.12559,31.35392,24.45254,63.05994,88.88127,13.91241,7.40494,13.6313,11.1052,11.53892,67.37244,55.83195,39.74318,24.85296,48.27392,3,6,20,26
12757,12.35275,121.06761,PH,1.0,13.76261,7.93789,11.36056,11.93985,13.81685,10.23448,10.05747,1.55249,33.63385,28.3617,48.2035,22.03575,15.59494,78.24917,25.00523,82.23305,34.58753,86.46533,66.35822,49.85559,15.89757,9.73631,11.60578,9.04511,11.56814,68.8936,36.94989,49.68463,63.90313,78.33723,1,14,6,37
8892,46.32313,-0.45877,FR,1.0,7.36316,4.72988,9.62944,11.31869,12.19663,10.45112,16.12502,0.10236,40.85818,56.77819,17.15762,93.66474,74.7672,88.20151,27.44695,50.967,26.92772,47.72499,96.30272,50.45846,13.17853,8.38513,11.8896,11.41888,10.64743,51.55977,53.11068,89.83923,3.40068,96.49968,3,11,14,12
7414,7.62789,4.74161,NG,1.0,10.85051,7.94887,7.31987,12.52871,14.51582,8.49695,16.22918,0.0048,57.35639,67.00901,59.19816,22.60902,82.09316,12.33666,1.7613,30.15974,69.56941,0.45242,27.82444,1.6249,10.11468,11.21737,13.34468,9.90185,8.36848,53.27141,69.75851,51.38241,73.30067,8.36777,4,10,13,34
11997,45.39402,9.29109,IT,1.0,10.0634,5.47934,10.62491,9.96238,11.51317,13.45649,14.00738,0.09218,65.30428,70.9114,79.79196,26.28399,10.65504,76.25372,76.77003,10.74025,9.77969,12.38038,42.66392,10.5847,13.07232,6.64296,12.0081,10.43481,12.98312,63.82671,46.25526,47.48667,22.7815,0.28671,3,13,17,57
6961,-13.7804,34.4587,MW,0.0,8.36842,12.53216,13.9858,9.99016,11.38736,14.13462,11.14191,0.02056,62.19488,35.46101,23.49721,45.1556,69.21498,53.16803,84.5525,54.69004,71.5085,1.21365,40.28097,15.1367,11.57052,10.12726,12.3401,13.18936,15.08508,63.70365,55.20202,64.82952,46.25393,0.78646,4,10,6,1
12294,48.975658,14.480255,CZ,1.0,9.5571,9.53382,10.3665,12.66879,10.83917,10.06414,13.0929,0.07731,53.12375,65.24322,23.69372,3.81047,95.92055,31.78082,23.20301,92.88061,27.81543,96.2258,39.14429,64.19347,12.89616,9.12961,13.5702,10.51205,7.794,47.03012,35.11817,40.23037,28.97911,5.95869,3,13,22,54
7124,-15.21194,-75.11028,PE,0.0,7.5081,7.76044,14.76053,12.56384,7.79014,14.13086,11.46222,0.05182,55.10649,48.30603,36.39092,66.33304,26.62003,53.37691,18.14108,40.929,56.9128,63.02617,51.07989,89.49281,12.49589,12.11173,10.95494,11.18227,13.67967,54.64325,46.86213,82.48676,26.46985,64.25973,2,10,8,44
13924,38.96372,-76.99081,US,1.0,9.82387,11.97179,9.23176,4.82281,10.11439,8.44186,9.08215,0.02213,49.27469,74.97921,24.90752,88.61714,54.43315,70.92074,91.71559,72.12851,96.41467,78.36803,15.76696,63.05192,11.652,12.50995,14.25368,13.23253,10.80226,54.5367,74.28917,62.53359,38.02424,3.89506,2,15,2,4
2279,34.4833,136.84186,JP,0.0,12.03543,14.41996,16.71011,8.20861,10.25947,15.98468,10.56145,0.01764,53.68661,52.90859,63.5572,0.64469,63.72145,64.1153,4.24417,17.43298,14.09692,46.07044,97.24777,7.12379,11.40834,10.22669,12.97007,17.72763,14.54238,45.34459,48.74373,71.56935,14.46307,41.76353,1,6,23,59
1979,54.60528,18.34717,PL,1.0,10.46051,9.0953,9.20448,11.96474,12.94064,9.6089,15.61025,0.05539,41.74309,60.30883,96.46611,58.06136,19.6024,99.75698,17.69497,19.3724,86.18255,10.26154,27.18821,70.74924,12.56361,10.44027,12.64335,11.65648,9.93146,61.17355,46.21086,24.98699,71.62715,80.84314,3,6,18,59
2171,24.41288,76.56719,IN,1.0,9.09977,8.63935,7.24661,13.17911,16.17693,9.90978,13.25067,0.11767,69.78493,32.58387,61.17461,80.43801,5.53818,30.83837,54.15764,51.39653,72.17945,49.29555,38.72068,58.64465,13.31821,10.25909,16.0992,8.44074,7.96741,90.12009,47.52964,65.27061,76.13057,98.85511,1,6,22,11
853,8.88649,2.59753,BJ,1.0,17.25744,7.49697,10.12339,10.40421,14.81122,10.72518,11.5002,0.02163,60.88656,46.15327,89.53608,2.34848,64.84999,50.98283,22.25347,81.76108,95.43707,47.20533,42.50539,95.05151,11.61288,10.9169,8.86691,13.47538,16.23035,69.59071,44.93792,21.34031,77.39535,56.22568,4,6,0,13
12530,12.12278,-61.62498,GD,0.0,9.38854,13.53111,14.68695,8.22448,11.03284,11.35556,9.9137,0.04482,46.74878,33.97339,27.75231,15.55574,74.63228,13.85201,62.28401,10.4735,74.11071,67.58157,37.98115,25.91972,12.35275,12.07201,8.92623,12.63091,11.73297,59.0524,61.85036,64.83604,31.97927,7.25175,2,14,2,50
13061,28.88162,120.03308,CN,0.0,11.11039,9.42447,8.7522,11.82154,13.62191,10.70931,7.99318,0.03966,39.04177,59.34169,53.31022,22.53176,98.5186,61.11547,89.8867,43.97888,85.9371,77.94884,14.0084,66.64464,12.22327,9.47396,11.43933,13.19052,10.85415,78.87638,48.97864,54.60136,8.85521,94.31494,1,14,11,41
10686,-11.94306,-76.70944,PE,0.0,6.73531,12.33846,15.43175,7.59098,6.24765,11.50649,11.33026,0.02029,47.23433,46.40371,18.33919,1.21234,30.28104,79.51493,60.09839,38.49042,32.66287,88.20026,21.7895,55.9258,11.55476,8.73456,15.7747,11.62458,14.86148,51.58095,35.89529,56.8946,92.73723,95.63071,2,12,20,6
5567,16.455,120.5875,PH,1.0,12.41545,8.42391,7.47421,9.54392,12.88756,9.87476,11.36555,0.06907,71.50024,36.65271,80.48845,77.53953,78.93986,70.78193,4.54058,3.58426,84.71937,71.13616,40.42517,54.45794,12.78305,11.25238,10.25259,14.29926,12.28844,53.66857,67.21562,47.67707,68.66819,30.66241,1,9,6,47
8757,16.0567,103.65309,TH,1.0,12.61985,7.90928,9.52352,7.79426,13.80605,8.44496,11.03945,0.16206,51.39511,64.5275,57.51798,83.92496,17.65664,48.53472,59.29978,34.54683,97.03141,62.75667,56.16768,0.23639,13.63787,13.25502,12.05118,15.63461,13.8607,74.52261,70.58767,51.93891,46.58294,82.6969,1,11,11,57
3487,34.4833,136.84186,JP,0.0,6.26078,10.35324,12.145,6.99097,5.29579,10.99191,8.3699,2.99739,47.98001,36.93033,16.54264,62.50756,84.42539,66.71322,71.75191,12.24026,62.25405,38.27457,24.66105,99.0642,16.5555,6.28043,16.7401,9.74059,11.06758,63.06947,39.74884,65.53773,67.12814,17.187,1,7,20,7
13621,27.55898,68.21204,PK,0.0,11.00851,10.97931,12.21002,13.90615,8.58002,12.14464,8.69574,0.34864,48.26463,47.03592,93.68953,76.20659,58.44309,47.95973,73.33994,82.62861,20.11799,80.74719,25.10134,17.73564,14.40359,8.87793,3.36709,12.08646,13.48896,46.08728,47.87763,39.22116,99.1585,53.32502,1,14,21,1
9738,35.74788,-95.36969,US,0.0,9.70734,9.37429,12.13587,13.22852,9.32806,11.08633,8.30761,0.04963,45.9997,38.91922,39.56623,34.74149,22.8656,41.81091,30.10781,48.13882,90.84409,93.38139,4.22782,83.97321,12.45355,13.63645,9.09048,14.66062,11.71399,60.01007,57.12009,59.63022,66.48046,77.69016,2,12,4,18
4567,52.41667,0.75,GB,0.0,12.13337,8.93028,13.15356,13.02531,10.11317,11.61876,9.41152,0.00267,35.59449,52.99701,21.01844,86.84568,41.51241,17.53386,36.97455,22.99146,66.64741,3.37099,65.99542,22.56535,9.47101,13.74374,10.0231,14.52636,14.06963,45.01986,29.51516,51.07762,14.47621,37.91543,3,8,14,7
2887,56.03361,35.96944,RU,1.0,11.12521,11.52385,12.01103,12.49683,11.00865,6.57124,10.1096,1.33693,29.75049,53.33564,50.29849,88.98579,87.97825,91.93753,71.68491,15.62438,0.08796,23.65106,88.6363,74.87563,15.74818,9.52495,12.39246,10.44305,7.43612,69.58872,46.66924,50.69494,73.03879,91.87453,3,7,10,7
9363,34.56861,105.89333,CN,1.0,7.07862,9.25068,9.92205,14.00554,13.48586,6.43047,12.35257,0.90567,54.04209,43.51946,55.20036,88.74812,18.34994,95.64821,40.28084,2.43445,1.8636,53.26639,48.568,57.73127,15.3586,6.27746,11.70724,9.80444,11.55828,55.29451,49.32481,66.13323,31.56584,65.96839,1,11,22,3
